date,store,item,predicted_sales
2018-03-28,10,7,138.96774
2018-03-29,10,7,143.2942
2018-03-30,10,7,147.29045
2018-03-31,10,7,152.65277
2018-01-01,10,8,67.17986
2018-01-02,10,8,97.54562
2018-01-03,10,8,97.461845
2018-01-04,10,8,108.981125
2018-01-05,10,8,114.012566
2018-01-06,10,8,113.74757
2018-01-07,10,8,120.5974
2018-01-08,10,8,114.05592
2018-01-09,10,8,118.805565
2018-01-10,10,8,117.943634
2018-01-11,10,8,130.4273
2018-01-12,10,8,131.91365
2018-01-13,10,8,135.41122
2018-01-14,10,8,137.54132
2018-01-15,10,8,126.36924
2018-01-16,10,8,136.4886
2018-01-17,10,8,136.25537
2018-01-18,10,8,143.68903
2018-01-19,10,8,148.84993
2018-01-20,10,8,151.44269
2018-01-21,10,8,160.29102
2018-01-22,10,8,126.6902
2018-01-23,10,8,135.23645
2018-01-24,10,8,136.21416
2018-01-25,10,8,143.5613
2018-01-26,10,8,147.69974
2018-01-27,10,8,152.6536
2018-01-28,10,8,159.60887
2018-01-29,10,8,124.82987
2018-01-30,10,8,136.13228
2018-01-31,10,8,136.35956
2018-02-01,10,8,141.48386
2018-02-02,10,8,145.75423
2018-02-03,10,8,151.18884
2018-02-04,10,8,157.80157
2018-02-05,10,8,125.825485
2018-02-06,10,8,137.12784
2018-02-07,10,8,137.3551
2018-02-08,10,8,141.48386
2018-02-09,10,8,145.75423
2018-02-10,10,8,151.18884
2018-02-11,10,8,157.80157
2018-02-12,10,8,125.825485
2018-02-13,10,8,137.12784
2018-02-14,10,8,137.3551
2018-02-15,10,8,141.48386
2018-02-16,10,8,145.75423
2018-02-17,10,8,151.18884
2018-02-18,10,8,157.80157
2018-02-19,10,8,125.825485
2018-02-20,10,8,137.12784
2018-02-21,10,8,137.3551
2018-02-22,10,8,141.48386
2018-02-23,10,8,145.75423
2018-02-24,10,8,151.18884
2018-02-25,10,8,157.80157
2018-02-26,10,8,125.825485
2018-02-27,10,8,137.12784
2018-02-28,10,8,137.3551
2018-03-01,10,8,143.2942
2018-03-02,10,8,147.29045
2018-03-03,10,8,152.65277
2018-03-04,10,8,158.46921
2018-03-05,10,8,127.32325
2018-03-06,10,8,138.74048
2018-03-07,10,8,138.96774
2018-03-08,10,8,143.2942
2018-03-09,10,8,147.29045
2018-03-10,10,8,152.65277
2018-03-11,10,8,158.46921
2018-03-12,10,8,127.32325
2018-03-13,10,8,138.74048
2018-03-14,10,8,138.96774
2018-03-15,10,8,143.2942
2018-03-16,10,8,147.29045
2018-03-17,10,8,152.65277
2018-03-18,10,8,158.46921
2018-03-19,10,8,127.32325
2018-03-20,10,8,138.74048
2018-03-21,10,8,138.96774
2018-03-22,10,8,143.2942
2018-03-23,10,8,147.29045
2018-03-24,10,8,152.65277
2018-03-25,10,8,158.46921
2018-03-26,10,8,127.32325
2018-03-27,10,8,138.74048
2018-03-28,10,8,138.96774
2018-03-29,10,8,143.2942
2018-03-30,10,8,147.29045
2018-03-31,10,8,152.65277
2018-01-01,10,9,48.937164
2018-01-02,10,9,95.19857
2018-01-03,10,9,98.08732
2018-01-04,10,9,110.55245
2018-01-05,10,9,113.595634
2018-01-06,10,9,114.722916
2018-01-07,10,9,121.30007
2018-01-08,10,9,108.87681
2018-01-09,10,9,115.8083
2018-01-10,10,9,117.38609
2018-01-11,10,9,129.75859
2018-01-12,10,9,133.33421
2018-01-13,10,9,135.36363
2018-01-14,10,9,136.93665
2018-01-15,10,9,125.59983
2018-01-16,10,9,134.04662
2018-01-17,10,9,137.33794
2018-01-18,10,9,144.73703
2018-01-19,10,9,147.62279
2018-01-20,10,9,153.20235
2018-01-21,10,9,156.5902
2018-01-22,10,9,127.47132
2018-01-23,10,9,133.85027
2018-01-24,10,9,135.48454
2018-01-25,10,9,145.26364
2018-01-26,10,9,148.3875
2018-01-27,10,9,153.44048
2018-01-28,10,9,159.08856
2018-01-29,10,9,124.797295
2018-01-30,10,9,136.00609
2018-01-31,10,9,136.23337
2018-02-01,10,9,141.39026
2018-02-02,10,9,145.66063
2018-02-03,10,9,151.09525
2018-02-04,10,9,156.93742
2018-02-05,10,9,125.825485
2018-02-06,10,9,137.03424
2018-02-07,10,9,137.2615
2018-02-08,10,9,141.39026
2018-02-09,10,9,145.66063
2018-02-10,10,9,151.09525
2018-02-11,10,9,156.93742
2018-02-12,10,9,125.825485
2018-02-13,10,9,137.03424
2018-02-14,10,9,137.2615
2018-02-15,10,9,141.39026
2018-02-16,10,9,145.66063
2018-02-17,10,9,151.09525
2018-02-18,10,9,156.93742
2018-02-19,10,9,125.825485
2018-02-20,10,9,137.03424
2018-02-21,10,9,137.2615
2018-02-22,10,9,141.39026
2018-02-23,10,9,145.66063
2018-02-24,10,9,151.09525
2018-02-25,10,9,156.93742
2018-02-26,10,9,125.825485
2018-02-27,10,9,137.03424
2018-02-28,10,9,137.2615
2018-03-01,10,9,143.2006
2018-03-02,10,9,147.19685
2018-03-03,10,9,152.55917
2018-03-04,10,9,157.99184
2018-03-05,10,9,127.32325
2018-03-06,10,9,138.64688
2018-03-07,10,9,138.87415
2018-03-08,10,9,143.2006
2018-03-09,10,9,147.19685
2018-03-10,10,9,152.55917
2018-03-11,10,9,157.99184
2018-03-12,10,9,127.32325
2018-03-13,10,9,138.64688
2018-03-14,10,9,138.87415
2018-03-15,10,9,143.2006
2018-03-16,10,9,147.19685
2018-03-17,10,9,152.55917
2018-03-18,10,9,157.99184
2018-03-19,10,9,127.32325
2018-03-20,10,9,138.64688
2018-03-21,10,9,138.87415
2018-03-22,10,9,143.2006
2018-03-23,10,9,147.19685
2018-03-24,10,9,152.55917
2018-03-25,10,9,157.99184
2018-03-26,10,9,127.32325
2018-03-27,10,9,138.64688
2018-03-28,10,9,138.87415
2018-03-29,10,9,143.2006
2018-03-30,10,9,147.19685
2018-03-31,10,9,152.55917
2018-01-01,10,10,65.0623
2018-01-02,10,10,96.14731
2018-01-03,10,10,100.12897
2018-01-04,10,10,108.81828
2018-01-05,10,10,114.50457
2018-01-06,10,10,116.68269
2018-01-07,10,10,118.547005
2018-01-08,10,10,109.854904
2018-01-09,10,10,115.93037
2018-01-10,10,10,116.725136
2018-01-11,10,10,129.62262
2018-01-12,10,10,131.30157
2018-01-13,10,10,135.64847
2018-01-14,10,10,136.69823
2018-01-15,10,10,126.34375
2018-01-16,10,10,135.82356
2018-01-17,10,10,137.36195
2018-01-18,10,10,144.23941
2018-01-19,10,10,146.98834
2018-01-20,10,10,150.9897
2018-01-21,10,10,156.92055
2018-01-22,10,10,125.93018
2018-01-23,10,10,135.72954
2018-01-24,10,10,137.26149
2018-01-25,10,10,144.58273
2018-01-26,10,10,147.44275
2018-01-27,10,10,150.14476
2018-01-28,10,10,157.67719
2018-01-29,10,10,124.797295
2018-01-30,10,10,136.00609
2018-01-31,10,10,136.23337
2018-02-01,10,10,141.39026
2018-02-02,10,10,145.66063
2018-02-03,10,10,151.09525
2018-02-04,10,10,156.93742
2018-02-05,10,10,125.825485
2018-02-06,10,10,137.03424
2018-02-07,10,10,137.2615
2018-02-08,10,10,141.39026
2018-02-09,10,10,145.66063
2018-02-10,10,10,151.09525
2018-02-11,10,10,156.93742
2018-02-12,10,10,125.825485
2018-02-13,10,10,137.03424
2018-02-14,10,10,137.2615
2018-02-15,10,10,141.39026
2018-02-16,10,10,145.66063
2018-02-17,10,10,151.09525
2018-02-18,10,10,156.93742
2018-02-19,10,10,125.825485
2018-02-20,10,10,137.03424
2018-02-21,10,10,137.2615
2018-02-22,10,10,141.39026
2018-02-23,10,10,145.66063
2018-02-24,10,10,151.09525
2018-02-25,10,10,156.93742
2018-02-26,10,10,125.825485
2018-02-27,10,10,137.03424
2018-02-28,10,10,137.2615
2018-03-01,10,10,143.2006
2018-03-02,10,10,147.19685
2018-03-03,10,10,152.55917
2018-03-04,10,10,157.99184
2018-03-05,10,10,127.32325
2018-03-06,10,10,138.64688
2018-03-07,10,10,138.87415
2018-03-08,10,10,143.2006
2018-03-09,10,10,147.19685
2018-03-10,10,10,152.55917
2018-03-11,10,10,157.99184
2018-03-12,10,10,127.32325
2018-03-13,10,10,138.64688
2018-03-14,10,10,138.87415
2018-03-15,10,10,143.2006
2018-03-16,10,10,147.19685
2018-03-17,10,10,152.55917
2018-03-18,10,10,157.99184
2018-03-19,10,10,127.32325
2018-03-20,10,10,138.64688
2018-03-21,10,10,138.87415
2018-03-22,10,10,143.2006
2018-03-23,10,10,147.19685
2018-03-24,10,10,152.55917
2018-03-25,10,10,157.99184
2018-03-26,10,10,127.32325
2018-03-27,10,10,138.64688
2018-03-28,10,10,138.87415
2018-03-29,10,10,143.2006
2018-03-30,10,10,147.19685
2018-03-31,10,10,152.55917
2018-01-01,10,11,58.66987
2018-01-02,10,11,98.01827
2018-01-03,10,11,100.91971
2018-01-04,10,11,111.21585
2018-01-05,10,11,113.44045
2018-01-06,10,11,114.7786
2018-01-07,10,11,122.351845
2018-01-08,10,11,111.6564
2018-01-09,10,11,118.455536
2018-01-10,10,11,119.9158
2018-01-11,10,11,131.27815
2018-01-12,10,11,134.25362
2018-01-13,10,11,136.93452
2018-01-14,10,11,138.58957
2018-01-15,10,11,127.4777
2018-01-16,10,11,135.92445
2018-01-17,10,11,138.39247
2018-01-18,10,11,145.04166
2018-01-19,10,11,148.08171
2018-01-20,10,11,150.58682
2018-01-21,10,11,157.65373
2018-01-22,10,11,127.83551
2018-01-23,10,11,137.6074
2018-01-24,10,11,138.35779
2018-01-25,10,11,145.04166
2018-01-26,10,11,148.64546
2018-01-27,10,11,151.77652
2018-01-28,10,11,157.04912
2018-01-29,10,11,125.256226
2018-01-30,10,11,136.46501
2018-01-31,10,11,136.69229
2018-02-01,10,11,141.39026
2018-02-02,10,11,145.66063
2018-02-03,10,11,151.09525
2018-02-04,10,11,156.93742
2018-02-05,10,11,125.825485
2018-02-06,10,11,137.03424
2018-02-07,10,11,137.2615
2018-02-08,10,11,141.39026
2018-02-09,10,11,145.66063
2018-02-10,10,11,151.09525
2018-02-11,10,11,156.93742
2018-02-12,10,11,125.825485
2018-02-13,10,11,137.03424
2018-02-14,10,11,137.2615
2018-02-15,10,11,141.39026
2018-02-16,10,11,145.66063
2018-02-17,10,11,151.09525
2018-02-18,10,11,156.93742
2018-02-19,10,11,125.825485
2018-02-20,10,11,137.03424
2018-02-21,10,11,137.2615
2018-02-22,10,11,141.39026
2018-02-23,10,11,145.66063
2018-02-24,10,11,151.09525
2018-02-25,10,11,156.93742
2018-02-26,10,11,125.825485
2018-02-27,10,11,137.03424
2018-02-28,10,11,137.2615
2018-03-01,10,11,143.2006
2018-03-02,10,11,147.19685
2018-03-03,10,11,152.55917
2018-03-04,10,11,157.99184
2018-03-05,10,11,127.32325
2018-03-06,10,11,138.64688
2018-03-07,10,11,138.87415
2018-03-08,10,11,143.2006
2018-03-09,10,11,147.19685
2018-03-10,10,11,152.55917
2018-03-11,10,11,157.99184
2018-03-12,10,11,127.32325
2018-03-13,10,11,138.64688
2018-03-14,10,11,138.87415
2018-03-15,10,11,143.2006
2018-03-16,10,11,147.19685
2018-03-17,10,11,152.55917
2018-03-18,10,11,157.99184
2018-03-19,10,11,127.32325
2018-03-20,10,11,138.64688
2018-03-21,10,11,138.87415
2018-03-22,10,11,143.2006
2018-03-23,10,11,147.19685
2018-03-24,10,11,152.55917
2018-03-25,10,11,157.99184
2018-03-26,10,11,127.32325
2018-03-27,10,11,138.64688
2018-03-28,10,11,138.87415
2018-03-29,10,11,143.2006
2018-03-30,10,11,147.19685
2018-03-31,10,11,152.55917
2018-01-01,10,12,60.706703
2018-01-02,10,12,100.253075
2018-01-03,10,12,103.518974
2018-01-04,10,12,111.14479
2018-01-05,10,12,113.34486
2018-01-06,10,12,116.6927
2018-01-07,10,12,119.60593
2018-01-08,10,12,111.46532
2018-01-09,10,12,117.41424
2018-01-10,10,12,119.57126
2018-01-11,10,12,129.90944
2018-01-12,10,12,134.3214
2018-01-13,10,12,134.79982
2018-01-14,10,12,138.11627
2018-01-15,10,12,128.40814
2018-01-16,10,12,137.86728
2018-01-17,10,12,138.98383
2018-01-18,10,12,145.22394
2018-01-19,10,12,147.23251
2018-01-20,10,12,152.49185
2018-01-21,10,12,159.25813
2018-01-22,10,12,127.49918
2018-01-23,10,12,137.92963
2018-01-24,10,12,137.29097
2018-01-25,10,12,144.91808
2018-01-26,10,12,147.89864
2018-01-27,10,12,151.505
2018-01-28,10,12,158.55238
2018-01-29,10,12,125.76978
2018-01-30,10,12,136.97858
2018-01-31,10,12,137.20584
2018-02-01,10,12,141.67793
2018-02-02,10,12,145.9483
2018-02-03,10,12,151.38292
2018-02-04,10,12,157.55954
2018-02-05,10,12,126.339035
2018-02-06,10,12,137.54778
2018-02-07,10,12,137.77505
2018-02-08,10,12,141.67793
2018-02-09,10,12,145.9483
2018-02-10,10,12,151.38292
2018-02-11,10,12,157.55954
2018-02-12,10,12,126.339035
2018-02-13,10,12,137.54778
2018-02-14,10,12,137.77505
2018-02-15,10,12,141.67793
2018-02-16,10,12,145.9483
2018-02-17,10,12,151.38292
2018-02-18,10,12,157.55954
2018-02-19,10,12,126.339035
2018-02-20,10,12,137.54778
2018-02-21,10,12,137.77505
2018-02-22,10,12,141.67793
2018-02-23,10,12,145.9483
2018-02-24,10,12,151.38292
2018-02-25,10,12,157.55954
2018-02-26,10,12,126.339035
2018-02-27,10,12,137.54778
2018-02-28,10,12,137.77505
2018-03-01,10,12,143.48828
2018-03-02,10,12,147.48453
2018-03-03,10,12,152.84685
2018-03-04,10,12,158.6123
2018-03-05,10,12,127.83678
2018-03-06,10,12,139.16042
2018-03-07,10,12,139.3877
2018-03-08,10,12,143.48828
2018-03-09,10,12,147.48453
2018-03-10,10,12,152.84685
2018-03-11,10,12,158.6123
2018-03-12,10,12,127.83678
2018-03-13,10,12,139.16042
2018-03-14,10,12,139.3877
2018-03-15,10,12,143.48828
2018-03-16,10,12,147.48453
2018-03-17,10,12,152.84685
2018-03-18,10,12,158.6123
2018-03-19,10,12,127.83678
2018-03-20,10,12,139.16042
2018-03-21,10,12,139.3877
2018-03-22,10,12,143.48828
2018-03-23,10,12,147.48453
2018-03-24,10,12,152.84685
2018-03-25,10,12,158.6123
2018-03-26,10,12,127.83678
2018-03-27,10,12,139.16042
2018-03-28,10,12,139.3877
2018-03-29,10,12,143.48828
2018-03-30,10,12,147.48453
2018-03-31,10,12,152.84685
2018-01-01,10,13,73.62204
2018-01-02,10,13,102.147316
2018-01-03,10,13,103.431145
2018-01-04,10,13,114.380226
2018-01-05,10,13,116.17665
2018-01-06,10,13,115.470406
2018-01-07,10,13,120.37365
2018-01-08,10,13,112.814476
2018-01-09,10,13,120.02374
2018-01-10,10,13,119.61492
2018-01-11,10,13,131.3371
2018-01-12,10,13,128.98659
2018-01-13,10,13,133.4777
2018-01-14,10,13,139.17673
2018-01-15,10,13,127.823135
2018-01-16,10,13,136.44977
2018-01-17,10,13,139.04364
2018-01-18,10,13,143.65466
2018-01-19,10,13,146.89671
2018-01-20,10,13,151.2754
2018-01-21,10,13,158.88853
2018-01-22,10,13,127.12669
2018-01-23,10,13,136.84424
2018-01-24,10,13,139.84169
2018-01-25,10,13,145.4375
2018-01-26,10,13,147.8081
2018-01-27,10,13,151.2754
2018-01-28,10,13,158.51323
2018-01-29,10,13,126.05575
2018-01-30,10,13,137.16635
2018-01-31,10,13,137.39362
2018-02-01,10,13,141.8657
2018-02-02,10,13,146.13608
2018-02-03,10,13,151.5707
2018-02-04,10,13,157.74731
2018-02-05,10,13,126.62497
2018-02-06,10,13,137.73555
2018-02-07,10,13,137.96283
2018-02-08,10,13,141.8657
2018-02-09,10,13,146.13608
2018-02-10,10,13,151.5707
2018-02-11,10,13,157.74731
2018-02-12,10,13,126.62497
2018-02-13,10,13,137.73555
2018-02-14,10,13,137.96283
2018-02-15,10,13,141.8657
2018-02-16,10,13,146.13608
2018-02-17,10,13,151.5707
2018-02-18,10,13,157.74731
2018-02-19,10,13,126.62497
2018-02-20,10,13,137.73555
2018-02-21,10,13,137.96283
2018-02-22,10,13,141.8657
2018-02-23,10,13,146.13608
2018-02-24,10,13,151.5707
2018-02-25,10,13,157.74731
2018-02-26,10,13,126.62497
2018-02-27,10,13,137.73555
2018-02-28,10,13,137.96283
2018-03-01,10,13,143.67606
2018-03-02,10,13,147.6723
2018-03-03,10,13,153.03462
2018-03-04,10,13,158.80008
2018-03-05,10,13,128.12271
2018-03-06,10,13,139.34819
2018-03-07,10,13,139.57547
2018-03-08,10,13,143.67606
2018-03-09,10,13,147.6723
2018-03-10,10,13,153.03462
2018-03-11,10,13,158.80008
2018-03-12,10,13,128.12271
2018-03-13,10,13,139.34819
2018-03-14,10,13,139.57547
2018-03-15,10,13,143.67606
2018-03-16,10,13,147.6723
2018-03-17,10,13,153.03462
2018-03-18,10,13,158.80008
2018-03-19,10,13,128.12271
2018-03-20,10,13,139.34819
2018-03-21,10,13,139.57547
2018-03-22,10,13,143.67606
2018-03-23,10,13,147.6723
2018-03-24,10,13,153.03462
2018-03-25,10,13,158.80008
2018-03-26,10,13,128.12271
2018-03-27,10,13,139.34819
2018-03-28,10,13,139.57547
2018-03-29,10,13,143.67606
2018-03-30,10,13,147.6723
2018-03-31,10,13,153.03462
2018-01-01,10,14,56.794685
2018-01-02,10,14,99.30044
2018-01-03,10,14,101.28725
2018-01-04,10,14,112.01671
2018-01-05,10,14,114.89539
2018-01-06,10,14,117.761696
2018-01-07,10,14,121.38395
2018-01-08,10,14,112.25891
2018-01-09,10,14,120.04795
2018-01-10,10,14,120.30399
2018-01-11,10,14,131.7366
2018-01-12,10,14,135.83357
2018-01-13,10,14,137.21034
2018-01-14,10,14,140.25044
2018-01-15,10,14,128.76231
2018-01-16,10,14,136.74268
2018-01-17,10,14,139.83017
2018-01-18,10,14,146.25839
2018-01-19,10,14,151.32538
2018-01-20,10,14,152.85023
2018-01-21,10,14,160.67189
2018-01-22,10,14,130.47852
2018-01-23,10,14,136.87994
2018-01-24,10,14,138.42859
2018-01-25,10,14,146.92363
2018-01-26,10,14,150.2638
2018-01-27,10,14,154.92227
2018-01-28,10,14,162.21613
2018-01-29,10,14,125.72233
2018-01-30,10,14,137.17365
2018-01-31,10,14,137.51164
2018-02-01,10,14,143.51233
2018-02-02,10,14,147.74414
2018-02-03,10,14,153.53914
2018-02-04,10,14,159.81857
2018-02-05,10,14,126.2827
2018-02-06,10,14,137.73402
2018-02-07,10,14,138.072
2018-02-08,10,14,143.51233
2018-02-09,10,14,147.74414
2018-02-10,10,14,153.53914
2018-02-11,10,14,159.81857
2018-02-12,10,14,126.2827
2018-02-13,10,14,137.73402
2018-02-14,10,14,138.072
2018-02-15,10,14,143.51233
2018-02-16,10,14,147.74414
2018-02-17,10,14,153.53914
2018-02-18,10,14,159.81857
2018-02-19,10,14,126.2827
2018-02-20,10,14,137.73402
2018-02-21,10,14,138.072
2018-02-22,10,14,143.51233
2018-02-23,10,14,147.74414
2018-02-24,10,14,153.53914
2018-02-25,10,14,159.81857
2018-02-26,10,14,126.2827
2018-02-27,10,14,137.73402
2018-02-28,10,14,138.072
2018-03-01,10,14,145.40413
2018-03-02,10,14,149.36182
2018-03-03,10,14,155.08452
2018-03-04,10,14,160.95279
2018-03-05,10,14,127.86189
2018-03-06,10,14,139.42812
2018-03-07,10,14,139.7661
2018-03-08,10,14,145.40413
2018-03-09,10,14,149.36182
2018-03-10,10,14,155.08452
2018-03-11,10,14,160.95279
2018-03-12,10,14,127.86189
2018-03-13,10,14,139.42812
2018-03-14,10,14,139.7661
2018-03-15,10,14,145.40413
2018-03-16,10,14,149.36182
2018-03-17,10,14,155.08452
2018-03-18,10,14,160.95279
2018-03-19,10,14,127.86189
2018-03-20,10,14,139.42812
2018-03-21,10,14,139.7661
2018-03-22,10,14,145.40413
2018-03-23,10,14,149.36182
2018-03-24,10,14,155.08452
2018-03-25,10,14,160.95279
2018-03-26,10,14,127.86189
2018-03-27,10,14,139.42812
2018-03-28,10,14,139.7661
2018-03-29,10,14,145.40413
2018-03-30,10,14,149.36182
2018-03-31,10,14,155.08452
2018-01-01,10,15,69.25121
2018-01-02,10,15,101.55517
2018-01-03,10,15,104.09078
2018-01-04,10,15,113.678085
2018-01-05,10,15,117.007996
2018-01-06,10,15,119.26885
2018-01-07,10,15,126.34461
2018-01-08,10,15,112.77895
2018-01-09,10,15,120.90479
2018-01-10,10,15,121.25881
2018-01-11,10,15,132.17743
2018-01-12,10,15,133.88063
2018-01-13,10,15,133.91634
2018-01-14,10,15,140.2272
2018-01-15,10,15,128.25717
2018-01-16,10,15,138.88185
2018-01-17,10,15,138.06667
2018-01-18,10,15,146.5324
2018-01-19,10,15,150.08777
2018-01-20,10,15,153.20805
2018-01-21,10,15,160.92824
2018-01-22,10,15,128.22568
2018-01-23,10,15,136.6405
2018-01-24,10,15,138.22832
2018-01-25,10,15,145.06503
2018-01-26,10,15,150.08777
2018-01-27,10,15,152.98912
2018-01-28,10,15,160.30812
2018-01-29,10,15,125.74808
2018-01-30,10,15,137.1994
2018-01-31,10,15,137.5374
2018-02-01,10,15,143.53809
2018-02-02,10,15,147.7699
2018-02-03,10,15,153.5649
2018-02-04,10,15,159.81857
2018-02-05,10,15,126.30846
2018-02-06,10,15,137.75978
2018-02-07,10,15,138.09776
2018-02-08,10,15,143.53809
2018-02-09,10,15,147.7699
2018-02-10,10,15,153.5649
2018-02-11,10,15,159.81857
2018-02-12,10,15,126.30846
2018-02-13,10,15,137.75978
2018-02-14,10,15,138.09776
2018-02-15,10,15,143.53809
2018-02-16,10,15,147.7699
2018-02-17,10,15,153.5649
2018-02-18,10,15,159.81857
2018-02-19,10,15,126.30846
2018-02-20,10,15,137.75978
2018-02-21,10,15,138.09776
2018-02-22,10,15,143.53809
2018-02-23,10,15,147.7699
2018-02-24,10,15,153.5649
2018-02-25,10,15,159.81857
2018-02-26,10,15,126.30846
2018-02-27,10,15,137.75978
2018-02-28,10,15,138.09776
2018-03-01,10,15,145.42989
2018-03-02,10,15,149.38757
2018-03-03,10,15,155.11028
2018-03-04,10,15,160.95279
2018-03-05,10,15,127.88765
2018-03-06,10,15,139.45387
2018-03-07,10,15,139.79185
2018-03-08,10,15,145.42989
2018-03-09,10,15,149.38757
2018-03-10,10,15,155.11028
2018-03-11,10,15,160.95279
2018-03-12,10,15,127.88765
2018-03-13,10,15,139.45387
2018-03-14,10,15,139.79185
2018-03-15,10,15,145.42989
2018-03-16,10,15,149.38757
2018-03-17,10,15,155.11028
2018-03-18,10,15,160.95279
2018-03-19,10,15,127.88765
2018-03-20,10,15,139.45387
2018-03-21,10,15,139.79185
2018-03-22,10,15,145.42989
2018-03-23,10,15,149.38757
2018-03-24,10,15,155.11028
2018-03-25,10,15,160.95279
2018-03-26,10,15,127.88765
2018-03-27,10,15,139.45387
2018-03-28,10,15,139.79185
2018-03-29,10,15,145.42989
2018-03-30,10,15,149.38757
2018-03-31,10,15,155.11028
2018-01-01,10,16,38.1598
2018-01-02,10,16,97.47146
2018-01-03,10,16,99.01165
2018-01-04,10,16,108.80777
2018-01-05,10,16,113.84714
2018-01-06,10,16,116.02441
2018-01-07,10,16,119.74055
2018-01-08,10,16,110.52601
2018-01-09,10,16,118.11938
2018-01-10,10,16,119.153725
2018-01-11,10,16,130.32483
2018-01-12,10,16,134.29993
2018-01-13,10,16,135.90894
2018-01-14,10,16,138.69197
2018-01-15,10,16,128.87254
2018-01-16,10,16,135.97665
2018-01-17,10,16,137.5253
2018-01-18,10,16,144.8871
2018-01-19,10,16,149.00491
2018-01-20,10,16,153.47906
2018-01-21,10,16,160.33482
2018-01-22,10,16,128.41013
2018-01-23,10,16,135.97665
2018-01-24,10,16,137.5253
2018-01-25,10,16,144.83324
2018-01-26,10,16,149.05878
2018-01-27,10,16,153.53293
2018-01-28,10,16,160.22769
2018-01-29,10,16,127.40828
2018-01-30,10,16,138.22604
2018-01-31,10,16,138.86253
2018-02-01,10,16,144.89558
2018-02-02,10,16,149.1274
2018-02-03,10,16,154.9224
2018-02-04,10,16,160.8261
2018-02-05,10,16,127.96864
2018-02-06,10,16,138.78639
2018-02-07,10,16,139.4229
2018-02-08,10,16,144.89558
2018-02-09,10,16,149.1274
2018-02-10,10,16,154.9224
2018-02-11,10,16,160.8261
2018-02-12,10,16,127.96864
2018-02-13,10,16,138.78639
2018-02-14,10,16,139.4229
2018-02-15,10,16,144.89558
2018-02-16,10,16,149.1274
2018-02-17,10,16,154.9224
2018-02-18,10,16,160.8261
2018-02-19,10,16,127.96864
2018-02-20,10,16,138.78639
2018-02-21,10,16,139.4229
2018-02-22,10,16,144.89558
2018-02-23,10,16,149.1274
2018-02-24,10,16,154.9224
2018-02-25,10,16,160.8261
2018-02-26,10,16,127.96864
2018-02-27,10,16,138.78639
2018-02-28,10,16,139.4229
2018-03-01,10,16,146.8106
2018-03-02,10,16,150.76828
2018-03-03,10,16,156.49098
2018-03-04,10,16,161.98352
2018-03-05,10,16,129.57108
2018-03-06,10,16,140.5037
2018-03-07,10,16,141.1402
2018-03-08,10,16,146.8106
2018-03-09,10,16,150.76828
2018-03-10,10,16,156.49098
2018-03-11,10,16,161.98352
2018-03-12,10,16,129.57108
2018-03-13,10,16,140.5037
2018-03-14,10,16,141.1402
2018-03-15,10,16,146.8106
2018-03-16,10,16,150.76828
2018-03-17,10,16,156.49098
2018-03-18,10,16,161.98352
2018-03-19,10,16,129.57108
2018-03-20,10,16,140.5037
2018-03-21,10,16,141.1402
2018-03-22,10,16,146.8106
2018-03-23,10,16,150.76828
2018-03-24,10,16,156.49098
2018-03-25,10,16,161.98352
2018-03-26,10,16,129.57108
2018-03-27,10,16,140.5037
2018-03-28,10,16,141.1402
2018-03-29,10,16,146.8106
2018-03-30,10,16,150.76828
2018-03-31,10,16,156.49098
2018-01-01,10,17,43.178196
2018-01-02,10,17,97.64022
2018-01-03,10,17,99.91585
2018-01-04,10,17,108.91202
2018-01-05,10,17,113.487144
2018-01-06,10,17,114.942
2018-01-07,10,17,119.12565
2018-01-08,10,17,110.52601
2018-01-09,10,17,118.24386
2018-01-10,10,17,118.83614
2018-01-11,10,17,130.32483
2018-01-12,10,17,133.89198
2018-01-13,10,17,135.71909
2018-01-14,10,17,138.7464
2018-01-15,10,17,128.73537
2018-01-16,10,17,136.03052
2018-01-17,10,17,137.90442
2018-01-18,10,17,144.99423
2018-01-19,10,17,148.957
2018-01-20,10,17,153.64006
2018-01-21,10,17,160.22769
2018-01-22,10,17,128.41013
2018-01-23,10,17,135.97665
2018-01-24,10,17,137.6863
2018-01-25,10,17,144.83324
2018-01-26,10,17,149.05878
2018-01-27,10,17,153.64006
2018-01-28,10,17,160.33482
2018-01-29,10,17,127.40828
2018-01-30,10,17,138.22604
2018-01-31,10,17,138.86253
2018-02-01,10,17,144.89558
2018-02-02,10,17,149.1274
2018-02-03,10,17,154.9224
2018-02-04,10,17,160.8261
2018-02-05,10,17,127.96864
2018-02-06,10,17,138.78639
2018-02-07,10,17,139.4229
2018-02-08,10,17,144.89558
2018-02-09,10,17,149.1274
2018-02-10,10,17,154.9224
2018-02-11,10,17,160.8261
2018-02-12,10,17,127.96864
2018-02-13,10,17,138.78639
2018-02-14,10,17,139.4229
2018-02-15,10,17,144.89558
2018-02-16,10,17,149.1274
2018-02-17,10,17,154.9224
2018-02-18,10,17,160.8261
2018-02-19,10,17,127.96864
2018-02-20,10,17,138.78639
2018-02-21,10,17,139.4229
2018-02-22,10,17,144.89558
2018-02-23,10,17,149.1274
2018-02-24,10,17,154.9224
2018-02-25,10,17,160.8261
2018-02-26,10,17,127.96864
2018-02-27,10,17,138.78639
2018-02-28,10,17,139.4229
2018-03-01,10,17,146.8106
